loan_status,loan_amnt,int_rate,installment,fico_range_low,total_pymnt,total_rec_prncp,last_pymnt_amnt,last_fico_range_high,last_fico_range_low
0,20000,0.18,722.95,660,20556.53,20000,20023.48,579,575
0,18550,0.11,611.62,690,21006.67214,18550,11244.43,754,750
0,9000,0.1,292.48,705,10229.11651,9000,4390.01,669,665
0,16000,0.11,527.55,680,18965.28004,16000,1576.56,759,755
0,11500,0.09,368.33,720,12143.00392,11500,9945.15,684,680
0,6000,0.13,201.56,775,7195.010154,6000,1559.86,789,785
0,13000,0.09,413.34,715,14344.77669,13000,7744.33,659,655
0,5000,0.09,158.98,740,5434.045731,5000,3531.28,764,760
0,9600,0.11,316.53,755,9950.081658,9600,9301.71,749,745
0,3000,0.13,101.8,665,3052.621182,3000,303.52,699,695
0,7000,0.11,229.14,685,7915.175577,7000,4028.35,689,685
0,25000,0.13,848.27,700,30276.40258,25000,5788.99,669,665
0,12000,0.09,379.32,680,13603.65937,12000,2235.51,744,740
0,15000,0.08,469.98,780,15774.19667,15000,12497.66,684,680
1,30000,0.08,934.43,700,14862.34,8455.51,934.43,584,580
1,5500,0.11,181.35,690,1500.3,655.87,196.35,549,545
0,16200,0.13,544.21,710,17459.00093,16200,13672.55,529,525
1,10400,0.13,352.88,675,3160.33,2221.74,352.88,569,565
0,15000,0.11,494.57,670,16673.78685,15000,10758.1,749,745
0,11000,0.09,347.71,720,12445.29269,11000,2719.91,719,715
1,11200,0.1,363.98,705,4447.78,2480.12,363.98,564,560
0,20000,0.05,602.3,730,21653.69004,20000,2985.58,779,775
1,25000,0.1,812.45,705,12140.18,7479.74,812.45,509,505
0,16000,0.09,512.46,750,17580.67068,16000,10423.1,754,750
1,3775,0.2,140.28,675,833.3,484.14,140.28,584,580
0,5950,0.14,204.78,670,7345.441108,5950,204.58,624,620
0,6500,0.08,203.66,705,7326.288177,6500,407.62,729,725
0,20000,0.13,678.61,670,21812.2304,20000,577.83,659,655
0,12000,0.16,419.46,680,15078.84651,12000,838,659,655
0,7200,0.09,230.61,695,7531.02593,7200,6385.57,759,755
1,9000,0.13,305.38,685,1478.37,410.71,305.38,609,605
0,25000,0.13,848.27,660,29087.69511,25000,14704.58,679,675
1,14900,0.16,520.83,675,9869.96,7001.26,520.83,499,0
1,8000,0.11,263.78,695,6320.51,5023.53,263.78,594,590
0,10000,0.13,335.93,670,11581.58167,10000,5549.05,624,620
0,28000,0.11,923.2,730,33191.94232,28000,1838.89,744,740
0,10000,0.07,308.73,685,10841.05237,10000,5291.68,784,780
0,3500,0.08,109.67,725,3695.401385,3500,553.46,789,785
0,6200,0.07,191.41,715,6870.344355,6200,191.38,704,700
0,6000,0.13,201.56,695,7181.59548,6000,1748.01,689,685
0,15000,0.14,512.6,695,18601.28721,15000,4910.16,709,705
0,5000,0.07,154.37,710,5504.199903,5000,1803.2,789,785
0,5000,0.09,160.15,715,5755.331387,5000,491.1,679,675
0,25000,0.08,778.69,680,26718.76304,25000,18158.44,674,670
0,5000,0.13,169.66,700,5583.140883,5000,3894.03,644,640
0,5925,0.24,232.43,695,7311.46488,5925,4538.09,684,680
0,8000,0.09,252.88,695,8796.785871,8000,4744.99,614,610
0,10000,0.11,329.72,690,11066.59812,10000,7122.73,699,695
0,10000,0.09,316.1,720,10772.58034,10000,7305.02,674,670
1,9600,0.08,300.79,720,4751.79,3205.38,300.79,569,565
0,7200,0.11,237.4,690,7712.969091,7200,6060.36,699,695
0,4200,0.14,144.55,685,4910.257336,4200,2604.22,719,715
0,7000,0.13,235.16,680,8084.284179,7000,4096.51,779,775
0,8000,0.14,275.33,665,8779.137293,8000,6589.38,644,640
0,3000,0.09,96.09,695,3278.285685,3000,2032.28,719,715
0,6000,0.11,196.41,675,7056.60841,6000,778.82,699,695
0,10000,0.13,335.93,670,11360.33011,10000,6671.52,769,765
0,20000,0.09,635.91,665,21951.16762,20000,12432.5,714,710
0,6000,0.11,196.41,660,6471.6931,6000,836.46,664,660
1,6000,0.14,205.04,700,5628.59,3540.03,54,594,590
0,8000,0.1,259.99,690,9190.721064,8000,3464.33,664,660
0,8000,0.09,254.37,755,9073.445087,8000,2467.82,709,705
0,30000,0.08,939.96,680,32720.53085,30000,44.54,704,700
0,3000,0.11,98.21,750,3528.545887,3000,389.49,714,710
0,25000,0.09,794.88,690,28528.9437,25000,4707.51,774,770
1,9600,0.11,316.53,700,9034.05,6963.33,100,604,600
0,1500,0.17,53.48,695,1679.97915,1500,0.25,694,690
0,3000,0.11,98.21,690,3400.632472,3000,1734.72,774,770
1,21000,0.16,734.06,710,11505.8,6486.45,734.06,584,580
0,7200,0.13,241.87,695,8291.473367,7200,4189.91,654,650
0,12000,0.07,370.48,765,13201.76401,12000,1306.08,829,825
0,16000,0.13,537.49,665,18037.91104,16000,11073.28,689,685
0,32000,0.09,1011.5,750,34766.35801,32000,21532.87,809,805
1,30000,0.26,1216.57,680,17153.62,8242.31,1216.57,559,555
1,18000,0.11,593.49,685,16701.31,9744.39,200,604,600
0,8000,0.13,268.75,695,8393.045773,8000,7369.22,604,600
0,35000,0.11,1154,685,40671.47826,35000,7924.73,729,725
0,5000,0.21,189.64,685,6755.157323,5000,1267.54,709,705
0,14000,0.13,470.31,665,16329.80157,14000,6957.73,694,690
1,20000,0.11,659.43,660,8520.55,4886.15,659.43,589,585
1,10500,0.14,358.82,670,2300.14,739.43,250,534,530
0,16500,0.1,536.22,670,19223.0969,16500,3155.73,739,735
0,10000,0.1,324.98,705,10808.52488,10000,7895.36,744,740
0,8000,0.08,250.66,700,8617.474015,8000,5614.96,679,675
1,17600,0.22,675.71,730,10491.7,5056.15,675.71,534,530
0,6000,0.16,209.73,660,7521.413244,6000,1030.17,684,680
0,32700,0.18,1182.02,725,32722.23,32700,32787.59,699,695
0,9800,0.11,323.12,705,10685.93728,9800,7790.37,714,710
0,8000,0.09,252.88,690,9066.981072,8000,1741.1,659,655
0,15000,0.14,512.6,695,17005.39545,15000,10877.52,699,695
0,7200,0.14,246.05,710,8346.158937,7200,244.25,774,770
0,8000,0.14,273.39,665,9807.204384,8000,1344.55,674,670
0,8000,0.09,254.37,715,8069.49,8000,8077.48,674,670
0,23800,0.11,779.07,735,27529.62496,23800,9640.07,644,640
0,15000,0.09,480.43,715,16998.03927,15000,5963.97,789,785
0,9600,0.11,314.25,670,10935.07361,9600,61.79,714,710
0,6500,0.09,206.67,675,6904.758823,6500,5257.89,699,695
0,14000,0.05,421.61,710,14916.89778,14000,7336.2,739,735
0,7050,0.21,267.39,690,7821.24948,7050,6505.34,749,745
0,10500,0.1,341.23,670,12244.34296,10500,341.07,574,570
0,10000,0.08,311.48,770,10772.54229,10000,6728.7,819,815
0,5050,0.16,176.53,680,6311.615957,5050,1362.53,699,695
0,20000,0.18,722.95,710,24552.96614,20000,6856.9,679,675
1,15000,0.14,512.6,700,9435.99,5902.78,512.6,499,0
0,24000,0.11,791.32,740,27486.39385,24000,12481.95,764,760
0,7200,0.11,235.69,670,7424.579014,7200,3226.3,724,720
0,5000,0.1,162.49,660,5842.158304,5000,485.82,654,650
0,8000,0.1,259.99,740,8294.093326,8000,7523.44,749,745
0,7000,0.11,230.8,675,7914.300818,7000,4230.44,549,545
0,30000,0.11,989.14,705,35357.57116,30000,7699.95,744,740
1,17000,0.11,560.52,710,18896.96,5928.62,560.52,519,515
0,12500,0.08,389.35,755,12547.44,12500,12557.98,739,735
0,6000,0.1,194.99,720,6047.17,6000,6054.16,734,730
1,6000,0.13,201.56,700,6762.03,5809.28,216.56,519,515
0,8000,0.13,268.75,660,9221.263095,8000,4655.36,744,740
0,9000,0.09,288.26,670,10006.46916,9000,5115.54,739,735
0,2000,0.11,65.95,700,2332.074341,2000,58.27,669,665
0,19000,0.14,649.29,660,22795.00661,19000,8518.01,689,685
0,5000,0.17,178.24,670,6111.592668,5000,2734.47,659,655
0,7500,0.07,231.55,730,8272.687557,7500,2258.21,804,800
0,12000,0.13,407.17,675,13300.92471,12000,9620.53,644,640
0,20000,0.11,654.68,730,21455.42111,20000,16897.08,769,765
1,20000,0.2,743.17,685,9520.74,4421.43,743.17,509,505
0,8000,0.08,249.19,700,8770.654587,8000,2907.94,774,770
1,8400,0.11,274.97,680,7590.32,5823.39,150.48,549,545
1,10000,0.2,371.59,700,4792.6,2210.77,371.59,544,540
0,7000,0.09,222.57,665,7770.758805,7000,3771.49,629,625
0,28000,0.11,916.56,690,28594.77433,28000,27712.4,664,660
0,20000,0.14,683.46,705,22516.62998,20000,14439.47,724,720
0,15000,0.09,480.43,720,17273.64694,15000,1435.28,699,695
0,10000,0.08,311.48,725,10930.79894,10000,5332.59,724,720
0,6600,0.1,214.49,680,7698.35617,6600,214.29,734,730
0,14000,0.14,481.83,665,15901.81098,14000,10127.02,699,695
1,9600,0.09,307.48,720,3208.67,1659.89,307.48,589,585
0,3600,0.11,118.7,685,4169.809542,3600,1681.71,664,660
0,10000,0.18,361.48,700,12988.72873,10000,718.4,699,695
0,2525,0.14,86.91,675,2932.199306,2525,88.74,699,695
0,35000,0.11,1154,720,40959.37585,35000,12154.06,699,695
0,10000,0.11,327.34,680,10758.8157,10000,8152.31,819,815
0,3500,0.13,117.58,695,4218.702906,3500,688.17,639,635
0,30000,0.07,926.18,700,33294.60453,30000,2680.14,739,735
0,30025,0.13,1018.77,710,36222.61856,30025,9779.6,734,730
0,12000,0.14,413,705,14821.47384,12000,1624.79,634,630
0,15000,0.11,491.01,715,17569.33998,15000,3348.37,709,705
0,15200,0.14,523.13,675,18148.01192,15200,7709.88,799,795
1,6000,0.13,203.59,705,5119.76,3550.68,203.59,554,550
0,13250,0.17,472.34,670,14235.17913,13250,12370.83,694,690
0,14400,0.09,455.18,755,15062.75989,14400,12345.42,769,765
0,35000,0.14,1196.05,690,41873.16365,35000,14595.24,694,690
0,11200,0.13,376.25,690,11783.09356,11200,286.51,744,740
0,8000,0.11,261.88,675,9082.285811,8000,4378.22,709,705
0,16000,0.07,493.97,755,16633.85689,16000,13682.47,754,750
0,4800,0.13,162.87,680,5576.921567,4800,2815.32,709,705
1,11200,0.18,404.86,685,6396.63,3349.58,404.86,554,550
1,10000,0.13,339.31,700,5413.97,3953.03,339.31,499,0
1,4000,0.14,137.67,725,1370.26,943.86,137.67,534,530
0,12000,0.11,395.66,670,13356.17147,12000,6227.91,669,665
0,8000,0.13,271.45,670,9344.433332,8000,2198.87,744,740
0,4800,0.14,165.2,670,5862.450982,4800,1574.98,624,620
0,20000,0.11,659.43,665,21004.79995,20000,18392.61,649,645
0,7200,0.13,244.3,660,7892.227164,7200,5948.62,694,690
0,5000,0.13,167.97,665,5617.911043,5000,3459.18,664,660
0,9500,0.24,372.67,665,13352.45778,9500,371.82,539,535
0,12000,0.11,395.66,715,14182.47326,12000,2327.99,694,690
1,6000,0.24,235.37,660,6707.17,115.42,235.37,499,0
0,14400,0.11,474.79,685,16655.56496,14400,6703.35,704,700
0,8000,0.13,271.45,705,8719.55872,8000,6831.4,629,625
0,20600,0.11,679.21,695,23000.48878,20600,13167.85,614,610
0,11200,0.16,391.5,675,11670.86141,11200,10907.26,654,650
1,5450,0.21,206.71,665,4327.9,2752.17,206.71,499,0
0,24000,0.08,751.97,755,24817.23006,24000,21830.66,794,790
0,12000,0.11,395.66,690,14074.11983,12000,4563.09,684,680
0,8000,0.11,263.78,665,8600.852207,8000,6764.6,669,665
0,10000,0.09,320.29,680,11243.10571,10000,4847.85,719,715
0,3600,0.13,122.15,660,4057.412944,3600,347.31,674,670
0,10000,0.07,308.73,805,10644.78948,10000,6947.8,779,775
1,5000,0.1,162.49,690,5027.94,4312.51,162.49,564,560
0,3600,0.11,117.85,675,4046.936766,3600,2278.1,699,695
0,35000,0.1,1137.43,685,40614.65292,35000,9944.83,669,665
0,8000,0.09,256.23,740,9198.43612,8000,256.8,774,770
0,2500,0.13,83.99,680,2607.518413,2500,2512.08,664,660
0,7200,0.1,233.99,695,8413.814562,7200,1402.5,659,655
0,8500,0.07,262.42,695,9211.369898,8500,56.46,829,825
0,3000,0.13,100.78,780,3134.672242,3000,2836.59,599,595
0,35000,0.18,1265.16,675,43824.16136,35000,17325.76,739,735
0,35000,0.18,1265.16,670,43300.31692,35000,19332.24,704,700
0,4000,0.14,137.67,685,4828.633595,4000,1668.66,744,740
0,3600,0.11,118.7,690,4255.836156,3600,354.83,679,675
1,35000,0.18,1265.16,675,35393.61,24406.14,1265.16,499,0
0,10000,0.13,335.93,675,10754.49216,10000,8445.62,764,760
1,17200,0.14,587.78,665,7088.44,3652.34,587.78,549,545
1,30000,0.13,1007.79,670,12121.99,8758.1,1007.79,499,0
1,2000,0.11,65.95,660,1844.05,1494.47,65.95,509,505
0,8000,0.17,285.19,685,8856.304132,8000,6867.52,684,680
0,7500,0.1,243.74,680,8553.103623,7500,3625.75,739,735
0,15000,0.05,451.73,750,15796.04012,15000,9932.42,829,825
0,25000,0.13,848.27,695,26648.36155,25000,22444.48,694,690
0,5000,0.07,154.37,695,5380.612297,5000,3068.94,729,725
1,6000,0.14,206.5,690,3268.89,1856.1,206.5,509,505
1,21000,0.14,717.63,660,17159.28,11144.61,717.63,589,585
0,12000,0.11,395.66,675,14187.46558,12000,397.93,664,660
0,1000,0.09,31.61,710,1053.594417,1000,301.66,749,745
1,7000,0.13,235.16,705,3987.77,2974.98,235.16,534,530
0,6600,0.11,216.05,690,7666.292432,6600,2489.15,669,665
0,20000,0.2,743.17,665,26228.50131,20000,7580.36,759,755
0,30225,0.13,1015.35,695,36122.18033,30225,1689.28,714,710
0,9000,0.1,292.48,690,10059.26578,9000,5423.37,814,810
0,9800,0.21,371.69,790,11921.8733,9800,7113.3,754,750
0,7000,0.09,222.57,670,7209.276906,7000,6548.56,749,745
0,14000,0.11,461.6,670,16537.99,14000,2269.71,729,725
0,12000,0.11,392.81,660,13017.36279,12000,9496.72,779,775
1,5000,0.11,164.86,685,4471.63,3433.03,164.86,499,0
0,1500,0.13,50.9,685,1710.510106,1500,296.56,609,605
0,4200,0.14,143.53,665,4379.105855,4200,4083.9,674,670
0,14000,0.18,506.07,680,15801.44287,14000,11780.86,724,720
1,20000,0.11,659.43,730,6251.03,2875.65,659.43,559,555
0,13000,0.1,422.48,685,14607.64164,13000,7440.63,729,725
0,15000,0.14,512.6,690,18443.16159,15000,1020.29,704,700
0,4800,0.13,162.87,750,5184.840451,4800,4187.83,754,750
0,6000,0.09,190.78,805,6272.149521,6000,498,809,805
0,8250,0.22,316.74,660,10343.19222,8250,5512.83,739,735
0,7000,0.05,210.81,690,7058.22,7000,7062.36,774,770
0,10500,0.11,343.71,730,12087.78096,10500,568.82,734,730
0,6600,0.16,230.71,670,7033.719565,6600,6122.31,734,730
0,5000,0.13,167.97,660,5484.048647,5000,3979.43,689,685
0,14850,0.11,489.63,675,16767.30346,14850,9016.99,649,645
0,5000,0.13,169.66,675,5676.476543,5000,3478.39,704,700
0,2500,0.14,85.44,700,3053.052394,2500,579.18,749,745
0,10000,0.13,335.93,670,11180.74658,10000,7163.8,679,675
0,6025,0.17,214.78,700,7266.622594,6025,197.17,599,595
0,40000,0.14,1376.65,745,41442.14424,40000,38753.24,799,795
0,2000,0.09,64.06,690,2148.981372,2000,982.37,679,675
0,7500,0.14,258.13,665,7859.884034,7500,7097.57,639,635
1,15200,0.19,557.1,690,16740.39,11983.22,557.1,589,585
0,5000,0.11,164.86,685,5696.569226,5000,2900.33,684,680
0,16000,0.08,498.37,755,17618.62125,16000,7166.34,749,745
1,4000,0.11,131.89,660,3420.02,2448.35,118.3,589,585
0,34000,0.07,1049.67,730,37735.48807,34000,4172.46,799,795
0,5000,0.2,185.8,665,6768.394818,5000,1964.64,704,700
0,15600,0.14,536.9,675,18098.03186,15600,10069.65,574,570
0,3600,0.14,123.03,680,3964.714925,3600,2986.07,694,690
0,24000,0.09,763.09,675,26905.27562,24000,10904.36,744,740
0,12000,0.09,384.34,785,12709.32802,12000,10031.6,689,685
0,6000,0.08,186.89,775,6715.393554,6000,924.45,779,775
0,5000,0.11,164.86,670,5679.246039,5000,2883.01,709,705
1,10800,0.14,369.07,745,8102.75,6058.21,369.07,499,0
0,10000,0.05,301.15,800,10818.76148,10000,1787.22,824,820
0,10000,0.09,316.1,705,11361.20338,10000,315.79,769,765
0,16000,0.09,508.73,735,18289.13681,16000,1517.03,564,560
0,8000,0.1,259.99,675,8598.960835,8000,6528.36,764,760
0,8000,0.16,279.64,705,8867.639801,8000,4864.74,734,730
0,7000,0.09,222.57,700,7726.865093,7000,220.6,679,675
1,7000,0.09,224.2,675,6117.88,4852.59,224.2,519,515
0,18000,0.11,593.49,665,19922.87907,18000,12823.98,679,675
0,12000,0.13,403.12,680,12764.29168,12000,10765.74,499,0
0,7500,0.09,238.47,670,7505.63,7500,7513.12,664,660
0,1500,0.07,46.31,815,1550.686432,1500,823.99,784,780
0,36000,0.1,1169.92,690,42019.63254,36000,4624.15,679,675
0,5000,0.09,158.98,710,5508.830274,5000,2970.14,559,555
0,24000,0.14,825.99,685,25177.99006,24000,22738.66,759,755
1,4200,0.13,142.51,710,2629.29,1659.81,142.51,549,545
0,12000,0.11,395.66,685,13951.53152,12000,1827.3,744,740
0,6000,0.18,216.89,710,6493.244306,6000,5637.67,684,680
0,12500,0.11,409.18,660,13680.36593,12500,9194.65,739,735
0,4000,0.16,139.82,660,4738.089413,4000,2507.9,689,685
0,20000,0.11,654.68,705,21552.42187,20000,16339.4,719,715
0,4000,0.14,137.67,755,4868.705408,4000,678.99,644,640
0,5000,0.05,150.58,695,5416.930796,5000,450.75,699,695
1,35000,0.11,1145.69,705,22871.06,18020.86,1145.69,544,540
0,2500,0.13,83.99,680,2879.45926,2500,1455.18,689,685
0,15000,0.09,474.14,720,16902.35009,15000,5047.1,724,720
0,20000,0.11,654.68,715,21888.26827,20000,14711.21,719,715
1,10000,0.16,349.55,715,4856.95,2579.18,349.55,519,515
0,13075,0.09,418.77,710,14668.99164,13075,6697.86,684,680
0,9000,0.11,296.75,665,10529.25323,9000,3670.49,684,680
0,6000,0.13,201.56,675,7243.417194,6000,600.47,674,670
0,7600,0.11,250.59,705,8865.027434,7600,2860.57,714,710
1,13000,0.1,422.48,740,12254.66,10143.78,422.48,554,550
0,32000,0.13,1085.78,705,32823.55959,32000,31785.74,654,650
0,21450,0.25,852.74,670,29138.5087,21450,11216.09,704,700
0,14000,0.08,436.07,785,14392.8851,14000,13096.49,764,760
1,15000,0.13,508.96,680,13091.1,8441.08,212.94,589,585
0,7200,0.14,247.8,680,8903.445439,7200,735.37,679,675
0,25650,0.14,876.54,740,30005.76906,25650,15144.46,714,710
0,20000,0.13,671.86,665,21523.71977,20000,15946.32,679,675
0,7200,0.08,224.27,700,8009.93239,7200,2184.98,749,745
1,11000,0.13,369.53,690,10426.07,8179.09,50,589,585
0,10000,0.13,335.93,670,11200.7237,10000,7183.77,789,785
0,2000,0.11,65.47,675,2289.296477,2000,982.34,674,670
1,2000,0.14,68.35,680,406.99,278.2,68.35,559,555
0,10000,0.14,341.73,690,11977.7544,10000,4475.23,704,700
0,14000,0.13,470.31,700,15374.56073,14000,11567.32,704,700
1,1600,0.13,54.29,675,974.82,719.81,54.29,499,0
0,4000,0.09,127.19,665,4236.616852,4000,3350.29,659,655
0,33000,0.08,1027.87,770,35911.10834,33000,13465.15,784,780
0,10000,0.14,341.73,710,12285.06443,10000,681.78,769,765
0,9000,0.09,284.49,780,10182.02706,9000,2222.61,779,775
0,32925,0.13,1117.17,715,35191.38247,32925,29654.88,734,730
0,10000,0.09,317.96,700,11409.95757,10000,2183.21,754,750
0,30000,0.13,1007.79,825,33399.69663,30000,22303.35,669,665
0,10000,0.18,361.48,700,10908.80121,10000,1429.55,704,700
0,7000,0.14,240.92,695,7613.059621,7000,156.05,724,720
0,12000,0.09,384.34,680,13411.43187,12000,6505.96,649,645
0,7200,0.14,246.05,665,8165.968078,7200,5470.61,694,690
0,25000,0.11,824.29,715,28396.22593,25000,14415.22,764,760
0,2800,0.13,95.01,705,3328.147348,2800,1240.12,709,705
0,7700,0.14,265.01,725,9451.227265,7700,2043.35,654,650
0,20000,0.09,640.57,675,21781.47472,20000,600.59,724,720
0,5000,0.14,170.87,665,5270.409669,5000,4594.7,739,735
0,12000,0.13,407.17,700,13474.07207,12000,9013.19,714,710
1,3600,0.14,123.03,665,799.4,246.02,123.03,524,520
0,2000,0.11,65.95,665,2183.198181,2000,1526.25,619,615
0,11000,0.14,378.58,695,13528.58178,11000,2567.47,689,685
0,36000,0.13,1209.35,800,39638.15369,36000,7886.46,789,785
0,6000,0.13,201.56,700,6754.428832,6000,4142.68,744,740
0,30000,0.09,953.86,690,32090.1357,30000,23535.37,759,755
0,10000,0.13,339.31,690,12066.53814,10000,3259.47,719,715
0,13000,0.14,447.41,670,15724.84063,13000,2391.55,744,740
0,10000,0.1,324.98,700,10649.58368,10000,8386.38,684,680
0,10000,0.11,329.72,700,10379.81161,10000,23.11,514,510
0,10000,0.13,335.93,680,11527.53535,10000,6114.8,734,730
1,7000,0.09,222.57,665,3776.7,3071.9,222.57,559,555
0,4900,0.11,161.56,685,5371.664443,4900,3762.32,739,735
0,6000,0.14,205.04,660,7082.345095,6000,3191.26,704,700
1,20000,0.17,712.96,710,5164.05,1752.48,712.96,569,565
0,5000,0.11,163.67,700,5260.74802,5000,4444.04,694,690
0,25000,0.09,794.88,710,28517.49051,25000,794.76,739,735
0,3000,0.11,98.21,675,3508.28529,3000,762.07,734,730
0,4000,0.1,130,715,4585.220819,4000,1729.88,704,700
0,8000,0.14,273.39,710,9018.897743,8000,6024.05,749,745
0,7200,0.17,256.67,660,8756.836726,7200,4150.37,704,700
0,5000,0.09,158.98,770,5076.15,5000,4922.16,779,775
0,11000,0.11,362.69,680,12858.6495,11000,4168.13,749,745
0,2400,0.1,78,675,2739.602389,2400,1104.4,709,705
0,12000,0.11,395.66,700,12952.71971,12000,9802.76,564,560
0,3600,0.14,123.03,660,4407.321716,3600,270.96,734,730
1,9500,0.14,324.65,665,5774.79,4252.74,324.65,599,595
0,20000,0.1,649.96,705,20645.5486,20000,19368.94,774,770
0,2400,0.11,79.14,725,2772.812009,2400,1113.93,564,560
0,3600,0.16,125.84,660,3965.115256,3600,3090.48,704,700
0,3600,0.11,117.85,670,4175.59892,3600,115.9,714,710
0,8000,0.13,268.75,715,9261.624965,8000,2629.24,689,685
0,24000,0.11,791.32,685,28387.5133,24000,790.89,639,635
0,6400,0.07,197.59,825,7003.725448,6400,2859.31,819,815
0,35000,0.19,1282.79,680,47328.88921,35000,7881.91,734,730
0,10000,0.1,324.98,695,11633.28972,10000,1214.85,709,705
0,2700,0.14,92.93,675,2754.82,2700,2759.17,734,730
1,6200,0.16,216.73,710,4353.86,3082.45,216.73,499,0
0,5600,0.09,178.06,660,5886.037809,5600,4823.27,654,650
1,4000,0.14,136.7,670,3958.08,3086.57,136.7,544,540
0,7000,0.09,222.57,720,7002.28,7000,7009.27,734,730
1,12000,0.13,407.17,685,6624.17,4421.63,407.17,509,505
0,12000,0.09,384.34,690,13727.91817,12000,3363.39,779,775
0,19000,0.08,591.81,680,19990.53086,19000,15272.07,779,775
0,9100,0.09,287.65,725,9530.068632,9100,7812.86,694,690
0,4500,0.19,164.93,680,5564.014603,4500,6.73,614,610
1,4000,0.1,130,685,2983.7,2294.3,130,544,540
1,5600,0.19,205.25,665,2831.07,1389.42,205.25,574,570
0,1500,0.09,48.05,670,1688.971552,1500,383.45,729,725
0,12000,0.11,392.81,685,13702.45865,12000,5893.11,684,680
0,8000,0.11,261.88,715,8829.749207,8000,5696.96,769,765
0,3000,0.07,92.62,705,3322.960457,3000,2.22,784,780
0,14000,0.09,445.14,720,15660.06414,14000,6760.76,709,705
0,7000,0.08,219.33,740,7341.727311,7000,5829.72,784,780
1,3175,0.17,113.19,700,1713.67,1048.42,113.19,599,595
0,30825,0.14,1053.38,710,36582.04528,30825,15562.37,689,685
0,12000,0.07,370.48,715,13304.27269,12000,370.09,789,785
0,5000,0.05,150.58,785,5402.456978,5000,1189.18,829,825
